id,predicted_price
69577,38340.836
69578,39829.848
69579,36452.723
69580,36407.31
69581,37970.53
69582,38089.914
69583,38333.375
69584,38879.508
69585,40275.465
69586,37399.42
69587,37318.773
69588,36592.85
69589,39190.71
69590,33773.43
69591,36110.676
69592,38100.51
69593,38935.824
69594,45272.914
69595,39917.12
69596,39448.848
69597,38672.395
69598,39359.23
69599,38657.39
69600,38731.15
69601,38638.906
69602,36807.254
69603,36366.37
69604,38606.832
69605,36606.094
69606,38856.99
69607,38042.453
69608,38640.59
69609,38756.395
69610,39020.32
69611,38153.75
69612,38516.727
69613,39416.14
69614,38081.793
69615,39519.395
69616,37751.96
69617,37378.49
69618,40280.008
69619,34394.406
69620,40895.33
69621,38740.062
69622,38915.188
69623,39250.938
69624,39365.6
69625,37630.07
69626,33196.76
69627,36180.164
69628,39493.008
69629,38933.344
69630,39483.008
69631,38979.207
69632,38999.55
69633,38061.016
69634,39511.9
69635,36923.586
69636,37525.613
69637,39610.215
69638,38688.11
69639,38360.4
69640,36844.36
69641,39804.61
69642,39436.805
69643,42409.87
69644,37745.707
69645,39072.36
69646,38639.363
69647,39021.4
69648,38178.61
69649,38035.812
69650,39772.8
69651,39932.324
69652,38117.383
69653,39271.383
69654,38443.766
69655,38537.41
69656,37069.992
69657,38818.65
69658,35317.926
69659,38267.664
69660,36369.664
69661,37144.797
69662,38380.023
69663,40868.758
69664,38893.535
69665,38529.945
69666,37705.812
69667,39432.94
69668,38706.516
69669,37341.227
69670,36838.016
69671,37811.684
69672,37963.055
69673,38721.754
69674,39355.06
69675,36365.21
69676,41245.125
69677,39637.74
69678,38392.082
69679,39271.6
69680,40618.234
69681,38440.758
69682,38934.0
69683,38386.473
69684,39280.93
69685,37036.594
69686,38636.465
69687,39634.516
69688,37895.617
69689,38941.758
69690,39297.734
69691,35741.195
69692,37677.836
69693,40720.87
69694,35475.242
69695,39113.46
69696,38820.1
69697,38030.105
69698,39343.137
69699,38318.508
69700,39119.668
69701,38797.76
69702,40601.074
69703,38473.883
69704,36021.984
69705,33345.344
69706,38334.586
69707,38421.336
69708,37293.71
69709,38324.027
69710,35939.277
69711,38621.527
69712,38029.0
69713,32982.32
69714,37679.766
69715,37623.867
69716,39181.863
69717,39616.17
69718,38309.984
69719,32905.32
69720,36446.918
69721,39412.69
69722,36939.777
69723,39348.855
69724,38895.203
69725,38812.516
69726,36076.773
69727,38339.855
69728,37928.543
69729,39062.332
69730,39170.36
69731,37554.625
69732,39021.836
69733,35275.773
69734,37490.664
69735,39330.914
69736,36716.617
69737,38652.008
69738,41166.297
69739,38283.82
69740,39121.266
69741,39105.887
69742,38843.082
69743,37348.312
69744,38613.047
69745,39884.39
69746,38718.78
69747,39470.188
69748,38217.99
69749,40718.477
69750,36552.137
69751,40149.67
69752,38801.168
69753,37687.867
69754,39208.195
69755,38207.848
69756,37939.53
69757,39598.355
69758,41874.625
69759,38707.45
69760,38712.832
69761,39377.91
69762,38293.17
69763,39302.27
69764,37090.145
69765,37523.367
69766,38697.375
69767,33978.957
69768,35437.184
69769,39104.47
69770,38944.926
69771,38546.18
69772,37560.3
69773,39042.53
69774,31461.055
69775,37175.184
69776,38219.215
69777,39409.098
69778,37503.605
69779,38693.285
69780,37141.38
69781,37950.93
69782,39088.22
69783,37932.754
69784,38198.688
69785,38558.277
69786,32828.684
69787,37844.234
69788,39488.594
69789,37869.125
69790,39325.24
69791,37918.027
69792,38809.734
69793,38890.086
69794,36555.965
69795,38179.848
69796,38308.414
69797,37624.22
69798,38390.78
69799,35807.867
69800,38246.43
69801,37921.555
69802,38031.656
69803,30240.598
69804,38757.895
69805,37763.484
69806,38595.375
69807,38386.234
69808,40493.895
69809,39695.434
69810,38989.156
69811,39042.062
69812,39137.312
69813,38551.086
69814,39990.336
69815,40283.434
69816,37923.715
69817,36090.86
69818,38722.24
69819,38575.656
69820,41559.883
69821,36195.797
69822,39082.39
69823,43369.83
69824,37747.574
69825,38764.414
69826,38915.44
69827,38937.047
69828,39644.05
69829,37437.97
69830,39702.805
69831,35144.324
69832,38947.91
69833,38993.65
69834,39163.203
69835,39129.266
69836,39222.79
69837,40122.35
69838,37697.008
69839,38802.633
69840,39069.957
69841,38940.312
69842,37945.25
69843,32171.715
69844,37489.016
69845,38519.43
69846,39074.47
69847,39934.72
69848,35790.555
69849,38545.668
69850,39002.227
69851,43410.258
69852,39979.082
69853,38906.32
69854,36746.887
69855,38920.47
69856,39219.883
69857,37211.04
69858,39788.07
69859,37939.96
69860,37990.72
69861,39134.043
69862,35981.312
69863,38652.69
69864,35547.0
69865,38766.66
69866,37745.535
69867,39060.773
69868,39313.227
69869,37015.242
69870,37888.43
69871,38646.594
69872,35445.008
69873,37811.55
69874,37329.645
69875,37784.805
69876,31891.307
69877,37834.72
69878,37206.65
69879,38924.973
69880,36800.973
69881,40534.938
69882,36960.51
69883,38858.61
69884,39441.36
69885,34709.535
69886,38406.91
69887,39293.906
69888,39313.195
69889,38770.242
69890,38648.875
69891,39966.25
69892,36068.484
69893,38949.9
69894,39547.668
69895,38198.297
69896,37763.184
69897,38630.35
69898,32951.914
69899,36676.438
69900,38930.344
69901,37178.53
69902,39263.51
69903,36417.832
69904,38420.59
69905,37929.36
69906,38376.664
69907,38877.977
69908,39240.695
69909,38682.344
69910,39608.1
69911,39288.168
69912,38848.445
69913,38106.812
69914,34087.43
69915,37971.12
69916,36954.24
69917,39158.39
69918,36032.91
69919,38994.562
69920,39381.016
69921,38588.254
69922,38371.676
69923,35444.46
69924,39318.266
69925,37693.94
69926,38111.855
69927,38517.44
69928,43929.94
69929,38976.652
69930,38353.93
69931,39195.074
69932,37692.12
69933,38688.152
69934,38494.586
69935,39934.29
69936,39185.43
69937,38848.547
69938,39689.688
69939,40581.406
69940,36931.22
69941,37810.14
69942,38939.934
69943,35515.56
69944,37406.168
69945,37612.348
69946,39522.203
69947,38065.29
69948,38750.82
69949,39709.656
69950,32838.05
69951,36842.336
69952,42686.73
69953,36725.79
69954,39513.324
69955,40257.484
69956,40361.016
69957,39576.7
69958,38582.695
69959,37173.535
69960,39777.664
69961,38934.555
69962,39480.11
69963,38453.95
69964,37792.598
69965,38093.375
69966,38178.54
69967,39239.145
69968,39552.68
69969,43100.742
69970,39503.895
69971,37537.688
69972,38774.72
69973,39412.676
69974,38162.812
69975,41692.316
69976,39219.605
69977,38503.25
69978,39196.785
69979,39429.93
69980,34187.977
69981,33472.273
69982,38521.688
69983,37785.39
69984,39250.207
69985,36677.418
69986,35720.977
69987,38353.625
69988,37928.96
69989,39643.453
69990,38069.19
69991,37963.363
69992,35910.008
69993,38628.258
69994,39158.19
69995,38280.273
69996,38774.562
69997,36982.81
69998,37871.7
69999,38855.633
70000,37233.82
70001,36567.758
70002,38512.64
70003,38894.203
70004,37252.695
70005,38517.77
70006,37070.668
70007,36325.887
70008,34419.91
70009,37313.527
70010,37913.918
70011,38042.617
70012,38476.59
70013,39370.957
70014,36417.953
70015,37818.438
70016,38359.47
70017,38557.07
70018,38857.742
70019,33307.824
70020,39146.04
70021,38903.88
70022,38874.57
70023,41188.98
70024,37323.312
70025,38245.414
70026,40529.83
70027,38551.477
70028,36567.9
70029,36060.332
70030,39242.61
70031,38720.31
70032,37966.68
70033,37601.617
70034,37107.082
70035,37399.086
70036,37813.492
70037,41159.402
70038,36767.324
70039,37705.06
70040,39327.84
70041,38542.54
70042,38657.83
70043,39011.664
70044,37336.438
70045,37307.367
70046,40333.227
70047,38198.43
70048,37375.543
70049,39418.04
70050,38928.992
70051,37632.203
70052,39327.004
70053,38712.375
70054,39788.17
70055,39016.598
70056,38522.867
70057,38687.04
70058,36576.703
70059,37332.87
70060,38838.914
70061,36985.55
70062,36813.46
70063,37364.117
70064,38869.82
70065,38173.44
70066,36329.66
70067,37833.04
70068,39221.57
70069,42364.676
70070,38568.832
70071,38754.59
70072,36527.89
70073,37819.473
70074,39580.305
70075,36705.25
70076,37247.164
70077,35841.676
70078,39378.8
70079,39758.094
70080,37165.72
70081,39420.88
70082,38220.57
70083,35443.312
70084,38949.46
70085,37579.59
70086,38827.31
70087,37067.625
70088,40482.496
70089,42301.586
70090,37591.992
70091,36685.76
70092,39514.11
70093,36724.13
70094,38709.305
70095,37202.617
70096,38955.453
70097,36390.008
70098,37417.266
70099,37418.395
70100,44860.203
70101,38682.27
70102,36482.5
70103,37540.918
70104,37771.977
70105,38659.516
70106,36804.78
70107,38885.508
70108,39377.652
70109,36021.676
70110,39202.594
70111,37977.758
70112,39547.723
70113,38186.492
70114,36131.906
70115,37974.246
70116,38537.04
70117,37745.305
70118,41373.2
70119,39099.527
70120,35271.14
70121,37639.85
70122,38500.21
70123,37702.555
70124,38186.426
70125,43293.523
70126,39083.773
70127,39015.57
70128,39007.625
70129,39134.805
70130,36912.055
70131,40295.457
70132,36979.3
70133,39397.523
70134,38341.97
70135,39107.46
70136,39382.027
70137,39550.73
70138,36440.027
70139,38546.97
70140,36990.652
70141,38924.55
70142,38255.86
70143,34805.92
70144,37211.902
70145,38380.312
70146,38589.72
70147,36633.1
70148,38607.195
70149,38178.297
70150,36135.734
70151,36578.66
70152,38985.305
70153,38776.703
70154,37702.684
70155,39292.53
70156,36539.51
70157,37769.984
70158,38181.94
70159,37555.137
70160,41172.887
70161,38960.555
70162,38208.938
70163,39254.082
70164,39295.18
70165,36858.973
70166,38491.7
70167,36838.88
70168,39127.453
70169,35685.83
70170,38997.457
70171,39830.617
70172,37350.15
70173,40771.4
70174,38804.258
70175,38619.21
70176,38760.47
70177,39209.79
70178,37417.45
70179,38157.64
70180,37638.793
70181,37376.64
70182,38668.664
70183,40084.523
70184,41864.395
70185,37679.125
70186,39097.54
70187,39037.1
70188,36954.027
70189,38992.98
70190,39411.4
70191,29571.184
70192,37277.13
70193,38396.406
70194,39240.71
70195,39768.508
70196,38921.082
70197,38085.766
70198,39460.113
70199,38842.992
70200,36342.492
70201,38742.7
70202,38514.08
70203,38642.4
70204,38309.797
70205,39370.883
70206,39298.023
70207,35728.266
70208,38815.586
70209,37936.58
70210,37611.594
70211,37853.293
70212,39306.727
70213,37809.28
70214,38677.027
70215,38848.887
70216,38619.086
70217,39326.227
70218,38391.305
70219,40855.58
70220,35795.797
70221,36509.156
70222,39370.48
70223,35129.22
70224,37959.54
70225,38151.27
70226,34003.7
70227,39391.113
70228,39130.375
70229,38906.637
70230,39409.453
70231,37891.566
70232,32268.041
70233,37205.113
70234,39534.945
70235,39086.184
70236,38247.746
70237,35280.18
70238,39647.227
70239,37181.906
70240,39179.39
70241,35665.594
70242,39242.47
70243,37381.918
70244,38746.258
70245,41416.004
70246,38182.945
70247,28960.729
70248,39033.17
70249,38441.453
70250,41946.58
70251,41301.516
70252,38772.71
70253,40138.977
70254,37420.83
70255,40817.43
70256,35679.234
70257,34314.25
70258,37561.043
70259,38193.918
70260,37433.04
70261,36608.023
70262,40366.57
70263,37387.812
70264,37845.07
70265,39566.13
70266,38163.883
70267,37512.816
70268,37196.637
70269,37777.367
70270,38919.9
70271,38453.688
70272,39200.58
70273,39284.89
70274,37245.05
70275,35065.65
70276,30517.537
70277,39031.188
70278,38480.457
70279,38570.09
70280,38906.812
70281,38937.305
70282,39443.18
70283,37479.83
70284,36343.977
70285,37871.605
70286,39783.035
70287,38571.992
70288,39714.88
70289,36161.645
70290,36997.84
70291,38161.734
70292,37082.906
70293,38029.09
70294,37051.93
70295,37112.684
70296,39636.547
70297,38965.824
70298,39199.277
70299,38712.1
70300,38368.863
70301,38277.57
70302,36596.547
70303,38720.207
70304,35838.54
70305,38456.883
70306,39586.035
70307,38394.598
70308,39180.266
70309,31533.832
70310,38979.4
70311,35282.79
70312,39357.656
70313,39151.805
70314,38659.43
70315,45623.83
70316,38826.375
70317,32561.34
70318,38575.18
70319,33677.56
70320,37117.977
70321,38383.055
70322,39022.793
70323,39438.008
70324,39081.547
70325,40415.33
70326,38453.93
70327,34826.414
70328,38338.28
70329,37938.406
70330,37564.703
70331,38682.945
70332,40317.69
70333,35852.34
70334,41107.258
70335,39965.06
70336,33984.992
70337,39954.953
70338,39638.273
70339,38675.965
70340,39588.023
70341,38556.727
70342,39646.047
70343,38333.47
70344,38484.82
70345,39296.805
70346,38126.047
70347,33147.477
70348,36906.445
70349,34968.484
70350,37323.65
70351,39907.992
70352,45869.637
70353,36509.395
70354,39873.34
70355,39431.473
70356,38865.25
70357,39595.234
70358,38924.0
70359,38858.67
70360,37823.15
70361,38520.523
70362,37919.434
70363,39380.023
70364,37308.855
70365,36879.465
70366,38083.5
70367,39171.836
70368,37896.305
70369,38870.16
70370,39555.727
70371,36575.426
70372,40236.34
70373,36942.754
70374,38710.992
70375,38017.953
70376,35924.555
70377,38663.29
70378,38608.266
70379,38853.816
70380,38829.07
70381,47934.125
70382,38664.63
70383,39118.05
70384,37894.438
70385,37056.85
70386,38259.367
70387,39772.445
70388,35986.1
70389,37417.055
70390,38237.812
70391,41232.28
70392,40338.953
70393,36679.46
70394,38113.887
70395,38912.062
70396,38414.676
70397,38723.285
70398,38097.918
70399,36308.47
70400,39623.547
70401,36813.07
70402,38784.977
70403,38985.703
70404,37881.734
70405,36754.918
70406,43881.664
70407,38583.098
70408,39024.598
70409,35196.957
70410,38365.402
70411,39410.938
70412,37904.78
70413,38728.5
70414,37516.496
70415,40977.75
70416,38924.47
70417,43315.47
70418,37873.2
70419,38169.633
70420,41432.72
70421,39794.97
70422,39220.18
70423,38119.266
70424,38707.434
70425,37032.305
70426,38734.81
70427,37790.277
70428,38953.25
70429,39202.336
70430,38813.625
70431,39627.266
70432,38347.73
70433,38147.45
70434,38309.957
70435,37470.28
70436,39190.594
70437,39821.184
70438,36091.98
70439,38672.42
70440,36754.09
70441,38207.293
70442,37348.234
70443,42133.996
70444,39235.562
70445,38999.61
70446,38780.508
70447,36880.21
70448,38868.848
70449,36858.383
70450,36239.152
70451,38759.074
70452,37323.3
70453,38888.34
70454,37642.87
70455,39213.797
70456,36911.1
70457,37763.867
70458,38583.996
70459,38453.895
70460,38513.984
70461,39435.637
70462,37614.645
70463,38089.53
70464,38562.562
70465,40400.21
70466,39139.605
70467,35699.926
70468,35435.895
70469,43599.406
70470,38997.855
70471,39126.555
70472,35919.453
70473,38714.83
70474,38633.61
70475,38581.58
70476,38535.02
70477,39502.805
70478,35892.746
70479,38416.21
70480,36277.594
70481,38172.617
70482,39020.35
70483,36619.938
70484,40188.016
70485,39650.17
70486,39416.55
70487,38674.27
70488,38274.953
70489,39482.008
70490,38071.633
70491,39073.453
70492,32650.922
70493,36903.926
70494,38345.703
70495,38508.39
70496,38766.85
70497,39513.086
70498,38586.992
70499,39345.92
70500,38078.836
70501,39225.11
70502,37602.547
70503,39022.582
70504,38820.934
70505,41668.664
70506,38590.836
70507,33506.83
70508,38246.67
70509,39403.21
70510,40634.65
70511,39570.414
70512,37983.88
70513,38902.83
70514,39812.008
70515,38266.57
70516,38989.832
70517,38735.195
70518,38759.72
70519,38649.94
70520,38714.066
70521,34829.22
70522,41152.992
70523,38500.367
70524,39816.094
70525,39418.89
70526,39490.82
70527,37315.43
70528,37067.945
70529,39775.348
70530,39062.844
70531,39770.242
70532,35679.004
70533,39303.66
70534,39451.492
70535,39013.07
70536,39140.69
70537,37874.625
70538,38710.11
70539,38788.434
70540,40035.12
70541,39312.523
70542,39512.45
70543,38423.203
70544,37491.6
70545,37840.008
70546,39456.004
70547,39012.957
70548,38136.277
70549,39404.832
70550,37392.703
70551,38877.582
70552,38656.188
70553,38886.875
70554,39096.953
70555,36448.496
70556,37588.305
70557,44344.17
70558,38731.78
70559,40491.086
70560,38685.164
70561,38796.754
70562,39040.105
70563,40014.5
70564,39637.598
70565,38939.82
70566,39019.066
70567,36610.297
70568,37915.344
70569,44453.395
70570,32618.484
70571,38417.086
70572,39811.1
70573,39263.9
70574,38631.15
70575,39461.32
70576,39153.145
70577,37881.17
70578,38916.285
70579,39844.52
70580,37574.6
70581,37689.938
70582,39158.95
70583,33724.496
70584,38214.914
70585,39500.637
70586,37480.594
70587,35240.945
70588,37551.453
70589,35970.797
70590,40311.03
70591,37450.574
70592,39068.637
70593,34811.133
70594,40317.89
70595,38691.61
70596,37799.773
70597,39696.266
70598,36741.52
70599,35845.99
70600,37391.49
70601,37698.25
70602,39151.707
70603,38451.63
70604,39532.016
70605,39543.36
70606,35371.14
70607,39074.043
70608,39566.72
70609,38849.164
70610,35998.414
70611,38045.12
70612,39347.234
70613,34923.496
70614,38738.36
70615,39777.492
70616,41909.49
70617,38182.31
70618,39043.098
70619,40243.53
70620,37632.137
70621,39326.586
70622,37687.223
70623,39576.652
70624,37691.508
70625,39308.67
70626,38849.25
70627,38656.953
70628,35300.79
70629,35665.88
70630,38703.023
70631,39796.625
70632,41545.875
70633,39253.555
70634,35253.277
70635,36838.04
70636,39043.074
70637,39654.41
70638,36835.1
70639,32150.516
70640,36326.29
70641,35367.723
70642,37895.992
70643,39638.863
70644,36768.055
70645,45308.53
70646,37885.07
70647,39181.953
70648,38181.004
70649,39064.395
70650,32739.375
70651,37415.48
70652,37190.67
70653,37055.79
70654,39238.414
70655,36178.125
70656,39661.047
70657,38670.57
70658,37748.05
70659,42236.184
70660,37370.58
70661,40187.555
70662,36428.656
70663,36584.39
70664,38093.5
70665,39155.953
70666,38844.598
70667,41241.25
70668,39092.555
70669,39300.88
70670,38507.523
70671,41030.984
70672,39075.266
70673,35271.25
70674,37976.332
70675,34499.72
70676,38312.625
70677,40130.008
70678,40304.5
70679,38958.17
70680,38876.13
70681,38736.125
70682,34858.527
70683,38730.305
70684,39178.4
70685,37363.266
70686,38873.67
70687,38754.473
70688,39253.273
70689,39176.246
70690,40325.246
70691,36377.312
70692,38402.28
70693,37502.953
70694,38286.617
70695,38706.992
70696,38872.227
70697,38795.58
70698,37039.11
70699,36776.84
70700,35890.51
70701,39099.047
70702,37434.78
70703,38327.25
70704,35688.242
70705,38307.18
70706,39122.355
70707,39202.723
70708,37313.13
70709,38215.875
70710,37537.273
70711,37803.035
70712,39454.836
70713,34724.08
70714,38695.67
70715,39867.047
70716,39274.88
70717,38104.39
70718,37089.79
70719,37016.17
70720,38288.926
70721,38132.027
70722,34478.92
70723,33848.152
70724,38625.03
70725,39666.465
70726,38234.562
70727,38314.984
70728,38595.4
70729,39191.492
70730,38718.273
70731,38669.438
70732,39072.91
70733,36590.6
70734,38921.07
70735,40040.273
70736,39139.406
70737,39554.164
70738,39193.164
70739,42112.367
70740,37103.555
70741,38048.797
70742,34261.445
70743,39352.12
70744,37716.074
70745,38044.082
70746,35947.375
70747,40249.88
70748,40072.895
70749,36889.89
70750,36321.51
70751,35495.297
70752,39754.984
70753,38410.125
70754,39363.68
70755,38832.33
70756,38768.047
70757,36317.91
70758,37652.66
70759,38434.51
70760,36171.773
70761,38098.695
70762,39465.035
70763,37318.992
70764,37977.21
70765,33817.586
70766,38386.01
70767,39140.742
70768,38289.344
70769,39046.81
70770,36285.227
70771,40630.023
70772,38704.83
70773,41772.715
70774,38821.42
70775,39900.547
70776,38492.227
70777,37459.31
70778,38359.457
70779,37853.387
70780,39528.297
70781,38019.617
70782,38732.27
70783,41680.15
70784,33696.703
70785,38027.586
70786,36269.668
70787,38270.47
70788,38899.812
70789,38933.477
70790,38788.414
70791,39893.277
70792,39785.14
70793,37427.16
70794,36997.992
70795,36718.043
70796,38601.812
70797,37779.797
70798,40218.09
70799,38167.582
70800,33781.168
70801,38970.055
70802,38476.57
70803,38583.312
70804,38754.26
70805,38700.89
70806,35981.742
70807,38501.312
70808,38573.023
70809,39045.94
70810,38386.94
70811,37866.406
70812,38741.61
70813,33055.105
70814,39148.0
70815,32163.725
70816,39005.113
70817,37808.44
70818,36077.02
70819,37251.203
70820,36917.5
70821,36273.883
70822,38525.625
70823,36675.562
70824,39232.676
70825,39529.555
70826,38606.508
70827,38369.055
70828,37613.965
70829,39444.88
70830,37968.27
70831,38199.4
70832,38090.207
70833,37746.016
70834,34187.945
70835,40467.85
70836,38817.79
70837,34787.195
70838,38638.18
70839,38230.758
70840,37025.797
70841,38779.484
70842,38225.375
70843,39138.215
70844,37520.695
70845,41289.2
70846,38937.555
70847,37179.844
70848,38554.13
70849,38518.117
70850,38718.527
70851,38437.652
70852,38901.812
70853,38533.887
70854,42061.848
70855,38029.395
70856,38522.75
70857,38721.086
70858,39968.785
70859,38756.215
70860,39021.03
70861,38144.41
70862,38335.977
70863,38742.32
70864,36140.008
70865,35848.57
70866,39333.86
70867,39453.17
70868,40238.387
70869,37793.383
70870,38540.72
70871,39615.375
70872,37200.086
70873,37415.188
70874,38217.617
70875,38001.74
70876,37709.453
70877,39463.4
70878,44392.805
70879,39247.953
70880,40066.516
70881,38781.5
70882,41095.86
70883,38657.83
70884,39153.156
70885,37723.637
70886,39276.355
70887,39452.312
70888,48059.125
70889,39915.273
70890,39957.02
70891,37874.355
70892,38128.28
70893,39110.57
70894,38022.68
70895,37639.316
70896,37759.586
70897,37930.223
70898,43451.195
70899,36924.836
70900,38705.844
70901,38430.035
70902,38547.094
70903,39420.055
70904,36548.336
70905,38411.07
70906,37545.812
70907,39769.08
70908,39173.254
70909,39681.723
70910,38528.92
70911,38935.06
70912,39958.863
70913,33794.195
70914,39349.547
70915,39365.742
70916,39087.863
70917,33406.23
70918,38902.977
70919,38711.547
70920,37239.52
70921,38901.863
70922,36681.926
70923,37838.387
70924,40246.402
70925,39347.38
70926,39464.312
70927,38916.35
70928,41792.47
70929,39276.668
70930,37728.445
70931,39501.586
70932,38557.86
70933,38675.17
70934,37131.355
70935,37864.625
70936,38710.402
70937,32741.469
70938,40288.125
70939,39865.75
70940,38548.055
70941,36797.83
70942,36815.953
70943,38583.066
70944,37935.96
70945,35319.72
70946,38948.766
70947,34383.54
70948,38589.48
70949,40303.367
70950,35884.29
70951,39204.227
70952,39047.89
70953,38063.996
70954,35251.35
70955,36651.543
70956,36036.26
70957,36658.75
70958,39082.15
70959,34896.96
70960,39916.42
70961,38702.832
70962,43156.73
70963,38759.43
70964,37265.555
70965,37233.203
70966,39868.344
70967,39237.953
70968,24393.164
70969,38426.457
70970,37278.27
70971,38111.465
70972,37347.863
70973,38742.18
70974,38326.992
70975,39157.48
70976,38526.96
70977,40873.78
70978,38630.023
70979,35285.113
70980,38170.617
70981,38922.17
70982,36624.84
70983,39592.574
70984,38014.434
70985,38725.875
70986,38827.188
70987,39107.668
70988,39872.34
70989,40523.51
70990,37400.504
70991,45248.902
70992,38850.977
70993,37916.703
70994,32978.78
70995,39886.957
70996,39015.055
70997,39126.734
70998,35906.6
70999,37922.64
71000,36855.4
71001,37910.87
71002,39117.867
71003,37811.53
71004,37503.71
71005,38871.58
71006,38115.15
71007,42409.164
71008,38393.47
71009,38735.47
71010,39306.29
71011,39356.652
71012,36719.043
71013,39946.367
71014,37522.42
71015,38805.477
71016,38973.68
71017,39235.273
71018,36549.67
71019,39642.15
71020,38553.984
71021,36717.93
71022,35587.367
71023,40116.94
71024,40186.695
71025,37081.92
71026,37187.53
71027,39720.723
71028,39154.965
71029,38170.637
71030,39569.266
71031,38775.96
71032,39731.508
71033,38140.56
71034,37819.17
71035,39504.562
71036,38866.617
71037,39758.64
71038,37684.492
71039,39127.117
71040,41461.766
71041,35960.78
71042,37259.438
71043,35543.93
71044,37788.797
71045,38339.06
71046,39566.52
71047,38386.54
71048,36957.508
71049,38988.45
71050,36006.0
71051,36841.734
71052,38849.46
71053,40845.273
71054,37749.016
71055,37787.336
71056,38056.65
71057,38595.24
71058,39153.402
71059,38340.07
71060,38900.633
71061,38442.484
71062,39820.61
71063,38281.066
71064,41700.633
71065,38722.33
71066,37651.43
71067,39081.754
71068,34476.152
71069,38262.305
71070,38880.883
71071,37480.777
71072,37462.367
71073,37535.305
71074,38723.965
71075,38951.027
71076,38713.312
71077,36441.547
71078,39467.75
71079,38402.453
71080,38245.12
71081,38598.992
71082,39486.363
71083,39601.363
71084,37182.67
71085,39154.023
71086,37697.387
71087,38905.156
71088,37958.984
71089,37141.406
71090,37088.25
71091,34707.938
71092,37964.61
71093,36373.883
71094,36257.938
71095,24775.443
71096,39462.336
71097,37486.633
71098,39139.04
71099,38587.184
71100,38947.926
71101,43848.01
71102,38718.21
71103,38494.3
71104,39005.016
71105,38411.617
71106,37416.723
71107,38319.008
71108,37642.336
71109,37716.145
71110,38500.09
71111,38537.4
71112,40146.062
71113,39825.617
71114,39258.4
71115,38536.293
71116,38682.586
71117,38227.58
71118,37682.68
71119,38280.13
71120,38541.984
71121,39767.312
71122,38625.21
71123,36653.4
71124,30260.434
71125,39257.61
71126,38103.17
71127,39762.58
71128,39718.062
71129,38659.445
71130,37539.4
71131,39499.723
71132,39747.523
71133,39727.07
71134,40123.48
71135,36339.695
71136,37086.24
71137,38751.44
71138,36790.207
71139,38351.055
71140,39777.6
71141,38427.414
71142,39364.82
71143,38270.984
71144,39424.945
71145,36624.168
71146,39001.047
71147,39174.234
71148,39155.95
71149,38844.938
71150,36814.242
71151,38963.6
71152,39123.11
71153,37205.016
71154,39557.1
71155,39096.047
71156,39297.227
71157,37738.91
71158,37102.414
71159,34268.586
71160,38727.04
71161,36752.562
71162,37185.117
71163,38139.05
71164,39487.48
71165,39412.453
71166,35525.74
71167,38750.945
71168,39394.984
71169,39465.156
71170,38726.555
71171,43069.76
71172,36998.273
71173,37603.54
71174,35176.234
71175,39497.97
71176,39433.574
71177,38021.594
71178,39403.25
71179,38462.41
71180,38817.1
71181,42362.242
71182,37381.55
71183,42612.28
71184,38865.664
71185,36410.84
71186,37764.055
71187,36888.42
71188,39681.09
71189,39257.934
71190,36475.938
71191,37718.55
71192,41886.145
71193,38121.06
71194,38210.938
71195,39092.625
71196,41355.21
71197,39496.465
71198,42854.85
71199,38573.1
71200,39228.64
71201,38326.965
71202,38746.613
71203,35635.023
71204,40517.906
71205,40161.027
71206,38788.7
71207,38672.887
71208,35957.363
71209,39470.84
71210,42141.03
71211,36877.625
71212,38809.164
71213,36286.633
71214,38954.453
71215,39437.047
71216,38491.414
71217,37429.457
71218,40883.938
71219,36985.51
71220,38729.37
71221,37365.914
71222,37895.59
71223,37720.72
71224,38506.457
71225,38498.902
71226,36862.453
71227,38881.312
71228,39097.53
71229,40353.438
71230,37723.086
71231,37725.46
71232,39483.984
71233,39747.203
71234,39288.68
71235,39600.055
71236,38552.914
71237,38930.477
71238,36191.715
71239,39871.04
71240,38679.742
71241,38717.3
71242,38782.848
71243,37850.016
71244,39312.156
71245,37617.74
71246,39812.973
71247,33554.8
71248,39702.95
71249,40209.477
71250,38129.965
71251,35551.14
71252,40012.188
71253,38981.832
71254,38631.59
71255,38499.44
71256,39337.027
71257,37277.49
71258,39242.184
71259,39025.875
71260,38651.656
71261,38855.6
71262,39244.97
71263,40230.312
71264,37679.492
71265,37935.324
71266,35896.184
71267,38312.1
71268,37869.766
71269,35968.34
71270,39796.957
71271,33706.69
71272,38465.35
71273,37192.023
71274,39774.668
71275,39761.086
71276,37481.492
71277,38789.062
71278,39208.016
71279,39192.406
71280,38364.914
71281,37087.984
71282,35418.113
71283,37037.742
71284,38723.938
71285,38571.047
71286,38477.742
71287,45541.414
71288,38609.477
71289,38924.715
71290,38642.844
71291,35918.375
71292,42722.79
71293,38687.883
71294,38057.625
71295,29345.783
71296,36408.89
71297,39569.016
71298,39597.504
71299,37816.766
71300,39189.258
71301,39041.402
71302,39410.598
71303,39997.637
71304,38390.934
71305,35042.72
71306,38797.188
71307,38933.812
71308,37282.918
71309,36646.277
71310,43251.84
71311,39284.105
71312,38037.082
71313,37815.703
71314,33021.043
71315,35701.344
71316,36048.04
71317,39784.523
71318,40256.832
71319,37391.633
71320,39753.47
71321,35356.207
71322,38725.332
71323,38077.367
71324,38268.65
71325,36683.027
